"perte_ndvi","pente","topoexp"
0.0641155422199517,0.979500090414374,0.100198850035667
0.0699746432946995,1.6995421002661,0.0962357893586159
0.012438403442502,2.65423289828569,0.0962357893586159
0.0204681782051921,3.88428621929389,0.0962357893586159
0.00697459373623133,5.24428529438733,0.0976068153977394
0.00894133001565933,6.84107174293774,0.0976068153977394
0.00484354142099619,8.80504839496573,0.0976068153977394
0.033048021607101,10.9632181875797,0.123318232595921
0.0155670458916575,12.5209631929319,0.123318232595921
0.0412735817953944,12.9046261694091,0.123318232595921
0.0433266293257475,12.3238088077653,0.149833992123604
0.0599909843876958,11.3170033148107,0.149833992123604
0.0215934477746487,9.94865129034278,0.149833992123604
0.026595083065331,8.2208552400161,0.143864333629608
0.0617182075511664,6.39021686140466,0.143864333629608
0.059216464869678,4.63220690038322,0.143864333629608
0.0334217560011894,3.02950872235478,0.120270229876041
0.0809421506710351,1.547519151719,0.120270229876041
0.0817978004924953,1.64250975837616,0.119334705173969
0.071940103545785,2.35214352332717,0.106512144207954
0.0363567154854536,3.37724206933913,0.106512144207954
0.0304933469742537,4.7606677396268,0.106512144207954
0.0264759785495698,6.13295183194833,0.0976099520921707
0.0576981576159596,7.89378997102272,0.0976099520921707
0.0251139793545008,10.1089452978487,0.0976099520921707
0.0299278681632131,12.3507692399352,0.159007623791695
0.0432463232427835,13.5587320496806,0.159007623791695
0.0780824008397758,13.8203374321179,0.159007623791695
0.0559956319048069,13.2814459803232,0.235463976860046
0.0533731775358319,12.2998049589962,0.235463976860046
0.0553168393671513,11.0612359854869,0.235463976860046
0.0623398888856173,9.4036018831391,0.256631225347519
0.0304039614275098,7.57209591921209,0.256631225347519
0.0298804109916091,5.86037269333309,0.256631225347519
0.0672261696308851,4.46428273104505,0.220367848873138
0.0138950026594102,2.70482130990121,0.220367848873138
0.0584211777895689,9.43092110109012,0.119334705173969
0.0444281809031963,10.1235887220255,0.106512144207954
0.0424687303602695,11.0172749178397,0.106512144207954
0.041225403547287,12.3320351259361,0.106512144207954
0.0365987475961447,13.6925093191702,0.0976099520921707
0.0772873237729073,15.1598343534572,0.0976099520921707
0.0489275869913399,16.5986632610098,0.0976099520921707
0.0764260198920965,17.7095586289739,0.159007623791695
0.130140993744135,17.7515126856888,0.159007623791695
0.0949171259999275,17.6613845844839,0.159007623791695
0.0782835138961673,17.5056298539697,0.235463976860046
0.0473960065282881,17.1096861023155,0.235463976860046
0.0198755674064159,16.597023247721,0.235463976860046
0.0576268169097602,15.6607770926094,0.256631225347519
0.0726514048874378,14.3987827208284,0.256631225347519
0.0783069729804993,12.8763302547012,0.256631225347519
0.0560482442378998,11.152204550012,0.220367848873138
0.00654783146455884,8.75362464127778,0.220367848873138
-0.0114021170884371,5.27811829072322,0.0805311724543571
0.0210472233593464,9.06925912074206,0.0882185623049736
0.0303389988839626,12.4731387988135,0.0882185623049736
0.0510796215385199,14.9988364632022,0.0882185623049736
0.0371522009372711,16.9115776477032,0.119334705173969
0.0329992370679975,18.438593517794,0.119334705173969
0.0480569899082184,19.3470911032843,0.119334705173969
0.0493348380550742,19.7291975541542,0.106512144207954
0.0301324408501387,20.2833274335595,0.106512144207954
0.0407885573804379,21.351954805492,0.106512144207954
0.0865621548146009,22.53394542301,0.0976099520921707
0.10968959890306,23.4732076074291,0.0976099520921707
0.0930774360895157,23.7830897725805,0.0976099520921707
0.185153553262353,23.508496600103,0.159007623791695
0.184115877375007,22.599671970308,0.159007623791695
0.100986063480377,22.2688529282382,0.159007623791695
0.0491057336330414,22.4859624774717,0.235463976860046
0.0415436625480652,22.7062984585998,0.235463976860046
0.100390315055847,22.9067474012334,0.235463976860046
0.117992259562016,22.7763325636746,0.256631225347519
0.0585960149765015,22.3143942277257,0.256631225347519
0.00433321297168732,21.2960040376598,0.256631225347519
0.0258762091398239,19.6262485357951,0.220367848873138
0.0373049869667739,17.0781080338474,0.220367848873138
-0.0247152037918568,13.7788412489811,0.220367848873138
-0.0258385138586164,10.4450086474056,0.158505529165268
0.0215527702821419,7.31908384129883,0.158505529165268
-0.0137201212346554,4.70729647747334,0.158505529165268
0.00412273220717907,2.89433844116225,0.120137199759483
0.00993473932612687,1.48714840716883,0.120137199759483
-0.00440320000052452,8.9343551685005,0.00429701060056686
-0.0135526414960623,12.6561955116978,0.0571063198149204
-0.00890680402517319,15.0382393785521,0.0571063198149204
0.0303200986236334,16.9712245960364,0.0571063198149204
0.0393546242266893,18.8956966653488,0.130743995308876
0.0271601136773825,20.4458148003659,0.130743995308876
0.0312904100865126,21.2636689520599,0.130743995308876
-0.00371152814477682,21.5674781799144,0.128754198551178
0.00504281651228666,22.1237348428577,0.128754198551178
0.0141534865833819,23.2722561046758,0.128754198551178
0.111184262670577,24.4546620174469,0.119438603520393
0.135280940681696,25.1638772282881,0.119438603520393
0.188089853152633,25.0925595114331,0.119438603520393
0.13120798766613,24.4980871219178,0.16933985054493
0.0888742804527283,23.5127425095304,0.16933985054493
0.0259718298912048,23.1866411259933,0.16933985054493
-0.0332037806510925,23.4595615928282,0.261201173067093
-0.0702840089797974,23.8078076389209,0.261201173067093
-0.0228663384914398,24.1793010674621,0.261201173067093
-0.038632333278656,24.2289348516742,0.329722911119461
0.0399474203586578,24.0649348291985,0.329722911119461
0.0555473566055298,23.4535119403579,0.329722911119461
0.0356582403182983,22.0074233065316,0.352540343999863
0.0712395310401917,19.6054419496715,0.352540343999863
-0.00767785729840398,16.3660793850086,0.352540343999863
-0.00684425717918202,13.0135726298671,0.311856776475906
0.0078740157186985,9.57307108422535,0.311856776475906
-0.0232298743212596,6.32432009446658,0.311856776475906
-0.0110632982105017,4.34147683511477,0.189754649996758
-0.0313184824772179,2.64407962213975,0.189754649996758
-0.00202171690762043,16.7511891156761,0.00429701060056686
0.0214169844985008,19.9166602651462,0.0571063198149204
0.0114244781434536,20.5846132445567,0.0571063198149204
-0.0133014209568501,20.8292435831631,0.0571063198149204
-0.0172030627727509,21.7359800704178,0.130743995308876
-0.0283347386866808,22.5779053170114,0.130743995308876
-0.00217635929584503,23.1689282821824,0.130743995308876
0.0139561891555786,23.6933425342518,0.128754198551178
0.103437270969152,24.2893746423482,0.128754198551178
0.0764027573168278,24.7842126026558,0.128754198551178
0.111743874847889,24.8057781052958,0.119438603520393
0.116338118910789,24.3335821765294,0.119438603520393
0.128418654203415,23.583116019264,0.119438603520393
0.123752236366272,22.8451747106666,0.16933985054493
0.0495536923408508,21.9906040270261,0.16933985054493
-0.00569498538970947,21.836464876692,0.16933985054493
-0.0374053716659546,22.3063636133266,0.261201173067093
-0.0447490811347961,22.8735914087051,0.261201173067093
-0.000330746173858643,23.438183562681,0.261201173067093
-0.0584885478019714,23.596196325528,0.329722911119461
0.0133040547370911,23.779285083231,0.329722911119461
0.119693011045456,24.0316731003131,0.329722911119461
0.0804030150175095,23.5718953759114,0.352540343999863
0.0532010793685913,22.2641949988006,0.352540343999863
0.0631107091903687,20.132922495891,0.352540343999863
0.00851391977630556,17.5622885993352,0.311856776475906
-0.0252733356319368,14.2318142871167,0.311856776475906
-0.00201040087267756,10.3349581398282,0.311856776475906
-0.026062382850796,7.47265810790741,0.189754649996758
-0.0189983556047082,4.59883627047899,0.189754649996758
0.00872134417295456,8.96649552959409,0.0618992634117603
-0.018792986869812,15.2683356474459,0.00429701060056686
0.0111811496317387,21.765327826751,0.00429701060056686
0.00808075629174709,25.9740900744904,0.00429701060056686
0.0172721892595291,27.2549475300573,0.0571063198149204
-0.0224867016077042,26.4160525100948,0.0571063198149204
-0.0647553503513336,25.3241888755768,0.0571063198149204
-0.091200590133667,25.1362910841049,0.130743995308876
-0.133798934519291,25.2433518195981,0.130743995308876
-0.0867833942174911,25.7031814563992,0.130743995308876
-0.0188204348087311,26.5448622766624,0.128754198551178
-0.04365074634552,27.0737389623532,0.128754198551178
-0.0352306365966797,26.462046483002,0.128754198551178
0.0106208324432373,24.7990354945937,0.119438603520393
0.000148802995681763,22.8831396125213,0.119438603520393
0.144699156284332,21.4321531436834,0.119438603520393
0.0928524732589722,20.567044169711,0.16933985054493
0.00764018297195435,19.8612158102031,0.16933985054493
-0.0124963521957397,19.9204763749422,0.16933985054493
-0.014134407043457,20.6733992437925,0.261201173067093
0.0142865777015686,21.5366599869981,0.261201173067093
-0.0024535059928894,22.3646354691498,0.261201173067093
-0.0192018151283264,22.6749564335816,0.329722911119461
0.00238639116287231,23.1854404074392,0.329722911119461
0.0679241418838501,24.2598069326584,0.329722911119461
-0.0385409593582153,24.9147361583211,0.352540343999863
-0.0256696045398712,25.0321921354997,0.352540343999863
0.032314658164978,24.3280867254928,0.352540343999863
0.0516498386859894,22.6372820738353,0.311856776475906
0.0657831970602274,19.7798812743718,0.311856776475906
-0.0205847732722759,15.8215602017697,0.311856776475906
-0.00774611439555883,12.2180123347007,0.189754649996758
0.00285670161247253,7.6756176956068,0.189754649996758
0.00864572450518608,15.2979315472803,-0.0482948049902916
0.0122472606599331,21.4247464739197,-0.12315759062767
-0.00455231964588165,26.2692923184696,-0.12315759062767
-0.00738067924976349,28.6333413794087,-0.12315759062767
-0.037653923034668,29.0644773912509,0.0134803215041757
-0.091081291437149,27.8343323979148,0.0134803215041757
-0.111423015594482,26.4242076749605,0.0134803215041757
-0.123416006565094,25.9720391758854,0.10839119553566
-0.144136428833008,25.9753995307139,0.10839119553566
-0.099195808172226,26.5012383692688,0.10839119553566
-0.0427088737487793,27.4437976179058,0.132934853434563
-0.0584396123886108,27.7918206282821,0.132934853434563
-0.0554513335227966,26.6675039564091,0.132934853434563
-0.0313522219657898,24.4335800126849,0.147246360778809
0.0459630489349365,22.1824344982717,0.147246360778809
0.0832611322402954,20.6837349771644,0.147246360778809
0.100473344326019,19.8288722790745,0.154199033975601
0.0287346839904785,19.2450199282613,0.154199033975601
-0.0298168659210205,19.3844591039307,0.154199033975601
-0.0237365961074829,20.1950405891586,0.233663961291313
0.00569713115692139,21.1012236189503,0.233663961291313
-0.00930678844451904,22.0235656426133,0.233663961291313
0.00572574138641357,22.4054196903502,0.331969350576401
