"ang2","ang4","ang6","ang8","ang10","ang12","ang14","ang16","ang18","ang20","dec_ndvi","jan_ndvi","dec_ndii","jan_ndii","delta_ndvi","delta_ndii","wem","pente","courbure","longitude","latitude","altitude","msw_max"
0.0494148457564356,0.0842396555997119,0.118961832398764,0.153539072529704,0.187929248951647,0.222090462532025,0.255981093094221,0.289559850125345,0.322785823082368,0.355618531235309,0.89422470331192,0.240255936980247,0.595579862594604,-0.0505396053195,-0.653968766331673,-0.646119467914104,312.31063384835,1.02929116662583,0.700243064026915,45.1306944444444,-12.7268055555556,7.91679239273071,53.0788078308105
0.040172414401092,0.0749915900425234,0.109719399983057,0.144313533735689,0.17873184367726,0.21293239639884,0.246873523795129,0.280513873830625,0.313812460920708,0.346728715866263,0.877726078033447,0.284319996833801,0.581847846508026,-0.067428819835186,-0.593406081199646,-0.649276666343212,310.907898524301,2.30125653563312,1.0837154872325,45.1309722222222,-12.7268055555556,9.02346134185791,53.044189453125
0.0315491407803196,0.0664119124754642,0.101193771485228,0.135852341472143,0.170345396307423,0.204630911516999,0.238667115481867,0.272412540330372,0.305826072460419,0.338867002630068,0.898598968982697,0.288531064987183,0.595529794692993,-0.119384035468102,-0.610067903995514,-0.714913830161095,312.414452597847,0.248872707731993,0.851766758553594,45.13125,-12.7268055555556,10.8953514099121,53.0095710754395
0.0485945992530965,0.0834073309158491,0.118118443593795,0.152685647142974,0.187066826750529,0.221220094245125,0.255103839131226,0.28867677928508,0.321898011250624,0.354727060074047,0.889475107192993,0.294582813978195,0.599016129970551,-0.152022778987885,-0.594892293214798,-0.751038908958435,312.757330636648,1.90066062672507,1.55275512881764,45.1315277777778,-12.7268055555556,8.69051361083984,52.9749488830566
-0.0186153112189321,0.01628797052201,0.0511714078798403,0.0859925007595206,0.120708825023154,0.155278084177267,0.189658160904564,0.223807168377399,0.257683501290418,0.291245886550215,0.92063844203949,0.345798492431641,0.631529688835144,-0.0100076468661427,-0.574839949607849,-0.641537335701287,315.465796672202,3.11253226530889,1.1051153563076,45.1281944444444,-12.7270833333333,12.3879985809326,53.4082450866699
0.0515528945279997,0.0863417607055707,0.12102543274765,0.155561653942466,0.189908347224389,0.224023666438357,0.25786604732297,0.29139425815014,0.324567449959599,0.357345206327064,0.908823430538177,0.234112277626991,0.616290628910065,-0.0787493288516998,-0.674711152911186,-0.695039957761765,313.378501382694,2.66154738433167,1.42769075274844,45.1304166666667,-12.7270833333333,12.4244346618652,53.131534576416
0.0568354389434651,0.091616227586559,0.126285395968737,0.160800705048701,0.195120103239012,0.229201777639475,0.263004204979711,0.296486202208872,0.329606976670839,0.362326175803796,0.873486280441284,0.239846110343933,0.570987164974213,-0.0845331251621246,-0.633640170097351,-0.655520290136337,312.992861809378,2.60518178289395,2.0706195444299,45.1306944444444,-12.7270833333333,10.3575553894043,53.0969467163086
0.0505480188747872,0.0853706799004944,0.120089329903088,0.154661669555538,0.189045577787438,0.223199163103043,0.257080814619602,0.290649252763811,0.323863579564613,0.356683328481076,0.874061346054077,0.254509747028351,0.579753637313843,-0.0525582954287529,-0.619551599025726,-0.632311932742596,311.59284894155,1.03634574218576,1.59288954066507,45.1309722222222,-12.7270833333333,9.68124008178711,53.0623588562012
0.0348641119303388,0.0697170554156732,0.104485059408072,0.139125764450273,0.173596966179172,0.207856666745344,0.241863125980952,0.27557491225371,0.308950952944949,0.34195058449027,0.900549530982971,0.256003618240356,0.61148989200592,-0.05300297960639,-0.644545912742615,-0.66449287161231,311.911927188845,0.877805797827345,1.83318117563529,45.13125,-12.7270833333333,11.0922365188599,53.0277709960938
0.024550240573526,0.0594233647502256,0.0942240907104444,0.128910019130242,0.163438890548794,0.197768636855045,0.23185743254121,0.265663745660724,0.299146388428513,0.33226456740197,0.846979856491089,0.286804974079132,0.548286020755768,-0.109528578817844,-0.560174882411957,-0.657814599573612,312.971563949257,0.721691787334922,2.56025256053385,45.1315277777778,-12.7270833333333,11.7907962799072,52.9931831359863
-0.0430168637017578,-0.00812622798326372,0.0267743082922782,0.0616422241974325,0.0964350385476585,0.131110361658093,0.165625946988851,0.199939742615923,0.234009942464975,0.267795037245602,0.9165318608284,0.230768576264381,0.644628167152405,-0.0770448371767998,-0.685763284564018,-0.721673004329205,315.070098457779,4.52325277063708,1.90462878023463,45.1304166666667,-12.7273611111111,11.2994194030762,53.1496467590332
-0.0242228093957993,0.010681153853577,0.0455721037622882,0.0804075310824098,0.115144994211738,0.149742170902346,0.184156909823722,0.218347281917676,0.252271631482433,0.285888626923695,0.890538036823273,0.204273328185081,0.601401269435883,-0.0641493871808052,-0.686264708638191,-0.665550656616688,314.815695919275,3.38936862567101,2.33565431921928,45.1306944444444,-12.7273611111111,10.7159175872803,53.1150894165039
-0.00162290525928448,0.0332745704529288,0.0681315062265995,0.102905434254788,0.137553987862703,0.172034953124975,0.206306320296818,0.240326334996431,0.274053549076285,0.307446871121302,0.858791589736938,0.194341778755188,0.559404134750366,-0.0499954372644424,-0.66444981098175,-0.609399572014809,313.449395780268,2.2221458445786,2.09688638003592,45.1309722222222,-12.7273611111111,9.67285442352295,53.0805282592773
